TransactionID,CapturedDate,SettlementDate,Amount,TransactionStatusTypeID,CreditCardAccountID,CardNumberMasked,NameOnCard,City,State,ZipCode,MerchantName,IssuingBankName,FirstName,LastName,Email,is_fraud,fraud_type,fraud_score,fraud_flags
4547895,2025-10-18 17:24:32,2025-10-20 17:24:32,241.71,5,12024,XXXXXXXXXXXX3949,Richard Anderson,Fort Worth,TX,53533,Apple,CHASE BANK,Richard,Anderson,richard.anderson@example.com,False,LEGITIMATE,0,
4547896,2025-10-18 18:22:32,2025-10-21 18:22:32,103.84,5,10196,XXXXXXXXXXXX2287,Karen Perez,Phoenix,AZ,31634,McDonald's,CAPITAL ONE,Karen,Perez,karen.perez@example.com,False,LEGITIMATE,0,
4547897,2025-10-18 19:01:32,2025-10-21 19:01:32,284.62,5,8830,XXXXXXXXXXXX1844,Barbara Martin,Houston,TX,77903,Best Buy,BANK OF AMERICA,Barbara,Martin,barbara.martin@example.com,False,LEGITIMATE,0,
4547898,2025-10-18 19:35:32,2025-10-21 19:35:32,140.43,5,12060,XXXXXXXXXXXX7761,John Garcia,Miami,FL,57254,Exxon,CITIBANK,John,Garcia,john.garcia@example.com,False,LEGITIMATE,0,
4547899,2025-10-18 19:55:32,2025-10-20 19:55:32,31.05,5,12867,XXXXXXXXXXXX0830,James Miller,Milwaukee,WI,60721,Target,TD BANK,James,Miller,james.miller@example.com,False,LEGITIMATE,0,
4547900,2025-10-18 20:41:32,2025-10-19 20:41:32,114.04,5,13265,XXXXXXXXXXXX5277,Elizabeth Lopez,Seattle,WA,42295,Kroger,SYNCHRONY BANK,Elizabeth,Lopez,elizabeth.lopez@example.com,False,LEGITIMATE,0,
4547901,2025-10-18 20:43:32,2025-10-20 20:43:32,133.02,5,11379,XXXXXXXXXXXX7644,William Thompson,Tucson,AZ,30877,Home Depot,SYNCHRONY BANK,William,Thompson,william.thompson@example.com,False,LEGITIMATE,0,
4547902,2025-10-18 21:08:32,2025-10-19 21:08:32,452.3,5,14884,XXXXXXXXXXXX5379,Jennifer Thompson,Fresno,CA,39765,Kroger,AMERICAN EXPRESS,Jennifer,Thompson,jennifer.thompson@example.com,False,LEGITIMATE,0,
4547903,2025-10-18 21:17:32,2025-10-21 21:17:32,41.72,5,11745,XXXXXXXXXXXX7632,Elizabeth Taylor,Kansas City,MO,42549,Shell Gas,CITIBANK,Elizabeth,Taylor,elizabeth.taylor@example.com,False,LEGITIMATE,0,
4547904,2025-10-18 21:25:32,2025-10-21 21:25:32,242.4,5,16829,XXXXXXXXXXXX4644,John Thompson,San Francisco,CA,44161,Amazon,CAPITAL ONE,John,Thompson,john.thompson@example.com,False,LEGITIMATE,0,
4547905,2025-10-18 22:21:32,2025-10-20 22:21:32,1982.18,5,16628,XXXXXXXXXXXX7057,Karen Jones,San Jose,CA,91207,Walmart,CITIBANK,Karen,Jones,karen.jones@example.com,False,LEGITIMATE,0,
4547906,2025-10-18 22:48:32,2025-10-21 22:48:32,319.91,5,10682,XXXXXXXXXXXX1976,Charles Jones,Chicago,IL,34805,Costco,TRUIST BANK,Charles,Jones,charles.jones@example.com,False,LEGITIMATE,0,
4547907,2025-10-18 23:00:32,2025-10-20 23:00:32,401.56,5,12493,XXXXXXXXXXXX2880,Linda Miller,Jacksonville,FL,70498,Microsoft,FIFTH THIRD BANK,Linda,Miller,linda.miller@example.com,False,LEGITIMATE,0,
4547908,2025-10-18 23:51:32,2025-10-20 23:51:32,266.77,5,12776,XXXXXXXXXXXX1230,Jessica Wilson,Tucson,AZ,11557,Shell Gas,FIFTH THIRD BANK,Jessica,Wilson,jessica.wilson@example.com,False,LEGITIMATE,0,
4547909,2025-10-19 00:06:32,2025-10-21 00:06:32,400.65,5,12119,XXXXXXXXXXXX2423,Jessica Johnson,Nashville,TN,98787,Kroger,TRUIST BANK,Jessica,Johnson,jessica.johnson@example.com,False,LEGITIMATE,0,
4547910,2025-10-19 00:48:32,2025-10-20 00:48:32,44.84,5,16239,XXXXXXXXXXXX7600,Elizabeth Martinez,Louisville,KY,79741,CVS Pharmacy,AMERICAN EXPRESS,Elizabeth,Martinez,elizabeth.martinez@example.com,False,LEGITIMATE,0,
4547911,2025-10-19 01:00:32,2025-10-20 01:00:32,269.83,5,10075,XXXXXXXXXXXX6837,Christopher Thomas,San Jose,CA,47814,Microsoft,CITIBANK,Christopher,Thomas,christopher.thomas@example.com,False,LEGITIMATE,0,
4547912,2025-10-19 01:24:32,2025-10-20 01:24:32,1768.29,5,11445,XXXXXXXXXXXX6941,Elizabeth Perez,Chicago,IL,69122,McDonald's,CHASE BANK,Elizabeth,Perez,elizabeth.perez@example.com,False,LEGITIMATE,0,
4547913,2025-10-19 01:45:32,2025-10-22 01:45:32,114.11,5,9828,XXXXXXXXXXXX3598,Mary Brown,Denver,CO,98872,Target,WELLS FARGO,Mary,Brown,mary.brown@example.com,False,LEGITIMATE,0,
4547914,2025-10-19 02:02:32,2025-10-22 02:02:32,218.46,5,7218,XXXXXXXXXXXX2851,Linda Williams,Columbus,OH,55162,Target,WELLS FARGO,Linda,Williams,linda.williams@example.com,False,LEGITIMATE,0,
4547915,2025-10-19 02:12:32,2025-10-20 02:12:32,201.22,5,7088,XXXXXXXXXXXX4768,Charles Brown,Houston,TX,19344,Kroger,WELLS FARGO,Charles,Brown,charles.brown@example.com,False,LEGITIMATE,0,
4547916,2025-10-19 03:01:32,2025-10-20 03:01:32,266.17,5,13943,XXXXXXXXXXXX0081,Michael Rodriguez,Houston,TX,64530,Starbucks,CHASE BANK,Michael,Rodriguez,michael.rodriguez@example.com,False,LEGITIMATE,0,
4547917,2025-10-19 03:32:32,2025-10-21 03:32:32,266.43,5,15993,XXXXXXXXXXXX8174,Robert Smith,San Diego,CA,30431,Whole Foods,BANK OF AMERICA,Robert,Smith,robert.smith@example.com,False,LEGITIMATE,0,
4547918,2025-10-19 03:51:32,2025-10-20 03:51:32,132.77,5,6911,XXXXXXXXXXXX5465,Sarah Martinez,Detroit,MI,74230,Walgreens,TRUIST BANK,Sarah,Martinez,sarah.martinez@example.com,False,LEGITIMATE,0,
4547919,2025-10-19 04:31:32,2025-10-22 04:31:32,165.19,5,14571,XXXXXXXXXXXX8489,Richard Moore,Dallas,TX,34217,Netflix,FIFTH THIRD BANK,Richard,Moore,richard.moore@example.com,False,LEGITIMATE,0,
4547920,2025-10-19 04:49:32,2025-10-22 04:49:32,225.25,5,16473,XXXXXXXXXXXX6910,Robert Lee,Kansas City,MO,21309,Target,US BANK,Robert,Lee,robert.lee@example.com,False,LEGITIMATE,0,
4547921,2025-10-19 05:22:32,2025-10-20 05:22:32,242.16,5,12758,XXXXXXXXXXXX2669,Karen Rodriguez,Memphis,TN,50938,McDonald's,BANK OF AMERICA,Karen,Rodriguez,karen.rodriguez@example.com,False,LEGITIMATE,0,
4547922,2025-10-19 06:13:32,2025-10-21 06:13:32,178.05,5,9297,XXXXXXXXXXXX3966,Charles Wilson,San Antonio,TX,90993,Best Buy,FIFTH THIRD BANK,Charles,Wilson,charles.wilson@example.com,False,LEGITIMATE,0,
4547923,2025-10-19 07:00:32,2025-10-22 07:00:32,238.87,5,12983,XXXXXXXXXXXX6126,William Williams,Albuquerque,NM,52220,Walmart,TRUIST BANK,William,Williams,william.williams@example.com,False,LEGITIMATE,0,
4547924,2025-10-19 07:21:32,2025-10-20 07:21:32,168.87,5,8532,XXXXXXXXXXXX5063,Richard Miller,Albuquerque,NM,14209,Home Depot,CAPITAL ONE,Richard,Miller,richard.miller@example.com,False,LEGITIMATE,0,
4547925,2025-10-19 07:53:32,2025-10-22 07:53:32,22.92,5,8033,XXXXXXXXXXXX1966,Elizabeth Williams,San Jose,CA,45401,Costco,DISCOVER BANK,Elizabeth,Williams,elizabeth.williams@example.com,False,LEGITIMATE,0,
4547926,2025-10-19 08:17:32,2025-10-21 08:17:32,332.55,5,8630,XXXXXXXXXXXX4284,David Williams,Mesa,AZ,15718,McDonald's,REGIONS BANK,David,Williams,david.williams@example.com,False,LEGITIMATE,0,
4547927,2025-10-19 08:58:32,2025-10-20 08:58:32,255.15,5,13866,XXXXXXXXXXXX0105,Susan Lopez,Fresno,CA,19512,Shell Gas,FIFTH THIRD BANK,Susan,Lopez,susan.lopez@example.com,False,LEGITIMATE,0,
4547928,2025-10-19 09:04:32,2025-10-21 09:04:32,498.3,5,13910,XXXXXXXXXXXX0885,Karen Martin,Denver,CO,40712,Exxon,WELLS FARGO,Karen,Martin,karen.martin@example.com,False,LEGITIMATE,0,
4547929,2025-10-19 09:26:32,2025-10-22 09:26:32,316.85,5,13505,XXXXXXXXXXXX1753,John Jackson,Kansas City,MO,34914,Shell Gas,REGIONS BANK,John,Jackson,john.jackson@example.com,False,LEGITIMATE,0,
4547930,2025-10-19 10:24:32,2025-10-20 10:24:32,342.77,5,15201,XXXXXXXXXXXX0364,Elizabeth Thomas,Tucson,AZ,46300,Apple,CHASE BANK,Elizabeth,Thomas,elizabeth.thomas@example.com,False,LEGITIMATE,0,
4547931,2025-10-19 11:24:32,2025-10-21 11:24:32,1856.96,5,8856,XXXXXXXXXXXX2112,John Hernandez,Atlanta,GA,46093,Whole Foods,TRUIST BANK,John,Hernandez,john.hernandez@example.com,False,LEGITIMATE,0,
4547932,2025-10-19 11:42:32,2025-10-22 11:42:32,211.53,5,12829,XXXXXXXXXXXX4408,Jennifer Lee,San Antonio,TX,61705,Walmart,FIFTH THIRD BANK,Jennifer,Lee,jennifer.lee@example.com,False,LEGITIMATE,0,
4547933,2025-10-19 11:47:32,2025-10-20 11:47:32,36.1,5,8259,XXXXXXXXXXXX0376,Robert Lee,Atlanta,GA,85535,Netflix,CAPITAL ONE,Robert,Lee,robert.lee@example.com,False,LEGITIMATE,0,
4547934,2025-10-19 12:13:32,2025-10-22 12:13:32,257.69,5,15429,XXXXXXXXXXXX3279,Joseph Garcia,Jacksonville,FL,39373,Netflix,CITIBANK,Joseph,Garcia,joseph.garcia@example.com,False,LEGITIMATE,0,
4547935,2025-10-19 12:54:32,2025-10-20 12:54:32,473.57,5,14516,XXXXXXXXXXXX4680,John Garcia,Denver,CO,90615,Starbucks,US BANK,John,Garcia,john.garcia@example.com,False,LEGITIMATE,0,
4547936,2025-10-19 13:15:32,2025-10-22 13:15:32,311.51,5,14647,XXXXXXXXXXXX6408,Sarah Perez,Los Angeles,CA,28228,Costco,SYNCHRONY BANK,Sarah,Perez,sarah.perez@example.com,False,LEGITIMATE,0,
4547937,2025-10-19 13:16:32,2025-10-20 13:16:32,137.21,5,12054,XXXXXXXXXXXX0732,Jessica Thomas,Phoenix,AZ,63088,Exxon,CAPITAL ONE,Jessica,Thomas,jessica.thomas@example.com,False,LEGITIMATE,0,
4547938,2025-10-19 13:45:32,2025-10-22 13:45:32,454.36,5,9094,XXXXXXXXXXXX9022,Barbara Brown,Indianapolis,IN,27842,Costco,AMERICAN EXPRESS,Barbara,Brown,barbara.brown@example.com,False,LEGITIMATE,0,
4547939,2025-10-19 13:56:32,2025-10-20 13:56:32,237.66,5,9385,XXXXXXXXXXXX3184,David Miller,Albuquerque,NM,45568,Best Buy,FIFTH THIRD BANK,David,Miller,david.miller@example.com,False,LEGITIMATE,0,
4547940,2025-10-19 14:19:32,2025-10-21 14:19:32,47.11,5,8922,XXXXXXXXXXXX1300,Jessica Jones,New York,NY,71870,Starbucks,WELLS FARGO,Jessica,Jones,jessica.jones@example.com,False,LEGITIMATE,0,
4547941,2025-10-19 14:46:32,2025-10-21 14:46:32,148.82,5,13599,XXXXXXXXXXXX4616,John Davis,San Diego,CA,80608,Whole Foods,CAPITAL ONE,John,Davis,john.davis@example.com,False,LEGITIMATE,0,
4547942,2025-10-19 14:57:32,2025-10-21 14:57:32,419.51,5,9330,XXXXXXXXXXXX3689,Joseph Anderson,Denver,CO,81779,Walmart,REGIONS BANK,Joseph,Anderson,joseph.anderson@example.com,False,LEGITIMATE,0,
4547943,2025-10-19 15:29:32,2025-10-21 15:29:32,350.11,5,11971,XXXXXXXXXXXX1957,James Perez,Tucson,AZ,34040,CVS Pharmacy,REGIONS BANK,James,Perez,james.perez@example.com,False,LEGITIMATE,0,
4547944,2025-10-19 15:52:32,2025-10-20 15:52:32,1678.15,5,13575,XXXXXXXXXXXX4874,Barbara Jones,Austin,TX,50879,Walmart,BANK OF AMERICA,Barbara,Jones,barbara.jones@example.com,False,LEGITIMATE,0,
4547946,2025-10-19 16:04:32,2025-10-20 16:04:32,160.66,5,9238,XXXXXXXXXXXX8336,Susan Brown,Tucson,AZ,60976,Apple,CITIBANK,Susan,Brown,susan.brown@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency
4547948,2025-10-19 16:09:32,2025-10-20 16:09:32,128.18,5,9238,XXXXXXXXXXXX3585,Jessica Jones,Houston,TX,16405,Best Buy,US BANK,Jessica,Jones,jessica.jones@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency
4547950,2025-10-19 16:16:32,2025-10-21 16:16:32,175.83,5,9238,XXXXXXXXXXXX3508,Richard Hernandez,Los Angeles,CA,67374,McDonald's,REGIONS BANK,Richard,Hernandez,richard.hernandez@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency
4547952,2025-10-19 16:26:32,2025-10-22 16:26:32,116.22,5,9238,XXXXXXXXXXXX9341,Linda Lee,Detroit,MI,82688,CVS Pharmacy,SYNCHRONY BANK,Linda,Lee,linda.lee@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency
4547954,2025-10-19 16:40:32,2025-10-22 16:40:32,113.57,5,9238,XXXXXXXXXXXX0202,Nancy Johnson,Milwaukee,WI,13619,Walgreens,PNC BANK,Nancy,Johnson,nancy.johnson@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency
4547956,2025-10-19 16:48:32,2025-10-22 16:48:32,210.23,5,9238,XXXXXXXXXXXX2595,Susan Perez,San Francisco,CA,45585,Apple,BANK OF AMERICA,Susan,Perez,susan.perez@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency
4547958,2025-10-19 16:55:32,2025-10-20 16:55:32,205.99,5,9238,XXXXXXXXXXXX5376,David Johnson,Fort Worth,TX,63869,Costco,US BANK,David,Johnson,david.johnson@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency|velocity_attack_sustained
4547960,2025-10-19 17:04:32,2025-10-21 17:04:32,150.43,5,9238,XXXXXXXXXXXX6270,Susan Jackson,Fort Worth,TX,45153,Starbucks,REGIONS BANK,Susan,Jackson,susan.jackson@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency|velocity_attack_sustained
4547962,2025-10-19 17:16:32,2025-10-22 17:16:32,165.71,5,9238,XXXXXXXXXXXX4980,Charles Lee,San Antonio,TX,54296,Target,CAPITAL ONE,Charles,Lee,charles.lee@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency|velocity_attack_sustained
4547964,2025-10-19 17:30:32,2025-10-21 17:30:32,217.65,5,9238,XXXXXXXXXXXX2502,William Johnson,Jacksonville,FL,74143,Netflix,PNC BANK,William,Johnson,william.johnson@example.com,True,VELOCITY_ATTACK,80,velocity_attack_high_frequency|velocity_attack_sustained
4547965,2025-10-19 17:31:32,2025-10-20 17:31:32,18.09,5,7564,XXXXXXXXXXXX4976,Nancy Smith,San Jose,CA,77045,Netflix,TRUIST BANK,Nancy,Smith,nancy.smith@example.com,False,LEGITIMATE,0,
4547966,2025-10-19 17:37:32,2025-10-21 17:37:32,444.12,5,13899,XXXXXXXXXXXX3885,Patricia Smith,Jacksonville,FL,85581,Walgreens,TRUIST BANK,Patricia,Smith,patricia.smith@example.com,False,LEGITIMATE,0,
4547967,2025-10-19 18:05:32,2025-10-21 18:05:32,380.73,5,13246,XXXXXXXXXXXX9647,Sarah Anderson,Indianapolis,IN,24080,Apple,CAPITAL ONE,Sarah,Anderson,sarah.anderson@example.com,False,LEGITIMATE,0,
4547968,2025-10-19 18:45:32,2025-10-22 18:45:32,235.91,5,12204,XXXXXXXXXXXX7453,Michael Lee,Jacksonville,FL,71552,Amazon,WELLS FARGO,Michael,Lee,michael.lee@example.com,False,LEGITIMATE,0,
4547969,2025-10-19 19:44:32,2025-10-20 19:44:32,138.39,5,14159,XXXXXXXXXXXX2878,Charles Hernandez,San Francisco,CA,19559,McDonald's,WELLS FARGO,Charles,Hernandez,charles.hernandez@example.com,False,LEGITIMATE,0,
4547970,2025-10-19 20:16:32,2025-10-20 20:16:32,397.89,5,12474,XXXXXXXXXXXX5634,Sarah Miller,San Francisco,CA,92646,Whole Foods,BANK OF AMERICA,Sarah,Miller,sarah.miller@example.com,False,LEGITIMATE,0,
4547971,2025-10-19 21:14:32,2025-10-22 21:14:32,228.57,5,12487,XXXXXXXXXXXX5879,Robert Brown,Tucson,AZ,10910,Target,AMERICAN EXPRESS,Robert,Brown,robert.brown@example.com,False,LEGITIMATE,0,
4547972,2025-10-19 21:48:32,2025-10-20 21:48:32,154.18,5,9758,XXXXXXXXXXXX3660,Jessica Smith,Albuquerque,NM,42257,Microsoft,PNC BANK,Jessica,Smith,jessica.smith@example.com,False,LEGITIMATE,0,
4547973,2025-10-19 22:19:32,2025-10-21 22:19:32,409.71,5,15409,XXXXXXXXXXXX7401,Thomas Anderson,Kansas City,MO,62145,Walmart,DISCOVER BANK,Thomas,Anderson,thomas.anderson@example.com,False,LEGITIMATE,0,
4547974,2025-10-19 22:59:32,2025-10-21 22:59:32,474.57,5,7076,XXXXXXXXXXXX2883,Sarah Wilson,Sacramento,CA,72502,Starbucks,TD BANK,Sarah,Wilson,sarah.wilson@example.com,False,LEGITIMATE,0,
4547975,2025-10-19 23:56:32,2025-10-22 23:56:32,190.05,5,9152,XXXXXXXXXXXX8244,Jessica Thompson,San Antonio,TX,31255,Costco,TD BANK,Jessica,Thompson,jessica.thompson@example.com,False,LEGITIMATE,0,
4547976,2025-10-20 00:34:32,2025-10-23 00:34:32,190.38,5,15620,XXXXXXXXXXXX2519,Karen Davis,Denver,CO,63017,Costco,WELLS FARGO,Karen,Davis,karen.davis@example.com,False,LEGITIMATE,0,
4547977,2025-10-20 01:17:32,2025-10-22 01:17:32,118.45,5,15655,XXXXXXXXXXXX0373,Thomas Rodriguez,Charlotte,NC,54171,Amazon,AMERICAN EXPRESS,Thomas,Rodriguez,thomas.rodriguez@example.com,False,LEGITIMATE,0,
4547978,2025-10-20 02:17:32,2025-10-23 02:17:32,480.26,5,14419,XXXXXXXXXXXX9836,Linda Lopez,San Jose,CA,82230,Target,PNC BANK,Linda,Lopez,linda.lopez@example.com,False,LEGITIMATE,0,
4547979,2025-10-20 02:27:32,2025-10-21 02:27:32,484.88,5,8552,XXXXXXXXXXXX3042,Susan Moore,Tucson,AZ,15243,Shell Gas,BANK OF AMERICA,Susan,Moore,susan.moore@example.com,False,LEGITIMATE,0,
4547980,2025-10-20 02:28:32,2025-10-22 02:28:32,435.81,5,10353,XXXXXXXXXXXX5091,James Williams,Fort Worth,TX,17422,Exxon,WELLS FARGO,James,Williams,james.williams@example.com,False,LEGITIMATE,0,
4547981,2025-10-20 03:19:32,2025-10-22 03:19:32,182.48,5,14329,XXXXXXXXXXXX5009,Susan Martinez,San Antonio,TX,55575,Costco,SYNCHRONY BANK,Susan,Martinez,susan.martinez@example.com,False,LEGITIMATE,0,
4547982,2025-10-20 04:06:32,2025-10-22 04:06:32,182.3,5,14048,XXXXXXXXXXXX0809,Joseph Martin,Nashville,TN,77742,Whole Foods,BANK OF AMERICA,Joseph,Martin,joseph.martin@example.com,False,LEGITIMATE,0,
4547983,2025-10-20 04:56:32,2025-10-21 04:56:32,31.11,5,15482,XXXXXXXXXXXX4271,William Jones,Fort Worth,TX,28269,Microsoft,PNC BANK,William,Jones,william.jones@example.com,False,LEGITIMATE,0,
4547984,2025-10-20 05:24:32,2025-10-21 05:24:32,1760.37,5,10799,XXXXXXXXXXXX9398,James Jones,San Antonio,TX,69135,Costco,AMERICAN EXPRESS,James,Jones,james.jones@example.com,False,LEGITIMATE,0,
4547985,2025-10-20 05:52:32,2025-10-23 05:52:32,313.66,5,11723,XXXXXXXXXXXX0701,Linda Wilson,San Francisco,CA,19948,Walmart,TD BANK,Linda,Wilson,linda.wilson@example.com,False,LEGITIMATE,0,
4547986,2025-10-20 06:16:32,2025-10-22 06:16:32,96.41,5,16109,XXXXXXXXXXXX4809,Mary Garcia,Jacksonville,FL,10035,Amazon,TD BANK,Mary,Garcia,mary.garcia@example.com,False,LEGITIMATE,0,
4547987,2025-10-20 06:51:32,2025-10-23 06:51:32,50.77,5,9024,XXXXXXXXXXXX9971,John Williams,Indianapolis,IN,79048,Best Buy,TRUIST BANK,John,Williams,john.williams@example.com,False,LEGITIMATE,0,
4547988,2025-10-20 07:25:32,2025-10-22 07:25:32,411.48,5,14033,XXXXXXXXXXXX3581,David Hernandez,Fresno,CA,69493,Walmart,TRUIST BANK,David,Hernandez,david.hernandez@example.com,False,LEGITIMATE,0,
4547989,2025-10-20 07:28:32,2025-10-21 07:28:32,362.2,5,6988,XXXXXXXXXXXX5077,Linda Davis,Mesa,AZ,98343,Target,WELLS FARGO,Linda,Davis,linda.davis@example.com,False,LEGITIMATE,0,
4547990,2025-10-20 07:45:32,2025-10-22 07:45:32,357.51,5,11022,XXXXXXXXXXXX2720,Linda Martin,Columbus,OH,16307,McDonald's,BANK OF AMERICA,Linda,Martin,linda.martin@example.com,False,LEGITIMATE,0,
4547991,2025-10-20 08:06:32,2025-10-23 08:06:32,140.71,5,12913,XXXXXXXXXXXX0848,Robert Martinez,San Jose,CA,94670,Best Buy,DISCOVER BANK,Robert,Martinez,robert.martinez@example.com,False,LEGITIMATE,0,
4547992,2025-10-20 08:33:32,2025-10-21 08:33:32,751.51,5,14674,XXXXXXXXXXXX9065,Jennifer Wilson,San Diego,CA,36459,Best Buy,US BANK,Jennifer,Wilson,jennifer.wilson@example.com,False,LEGITIMATE,0,
4547993,2025-10-20 08:48:32,2025-10-23 08:48:32,375.57,5,15047,XXXXXXXXXXXX1977,Nancy Lee,Austin,TX,77098,Shell Gas,REGIONS BANK,Nancy,Lee,nancy.lee@example.com,False,LEGITIMATE,0,
4547994,2025-10-20 09:21:32,2025-10-23 09:21:32,110.05,5,9983,XXXXXXXXXXXX8726,David Garcia,Las Vegas,NV,90116,Netflix,DISCOVER BANK,David,Garcia,david.garcia@example.com,False,LEGITIMATE,0,
4547995,2025-10-20 09:25:32,2025-10-23 09:25:32,382.7,5,14554,XXXXXXXXXXXX5126,Thomas Anderson,Austin,TX,47505,Netflix,CITIBANK,Thomas,Anderson,thomas.anderson@example.com,False,LEGITIMATE,0,
4547996,2025-10-20 09:34:32,2025-10-21 09:34:32,39.09,5,8433,XXXXXXXXXXXX3862,Patricia Thomas,San Francisco,CA,26289,Whole Foods,CAPITAL ONE,Patricia,Thomas,patricia.thomas@example.com,False,LEGITIMATE,0,
4547997,2025-10-20 09:54:32,2025-10-21 09:54:32,101.0,5,13204,XXXXXXXXXXXX1697,Linda Williams,Seattle,WA,44358,Whole Foods,CHASE BANK,Linda,Williams,linda.williams@example.com,False,LEGITIMATE,0,
4547998,2025-10-20 10:06:32,2025-10-23 10:06:32,184.23,5,8498,XXXXXXXXXXXX3923,Nancy Martinez,Columbus,OH,71334,McDonald's,US BANK,Nancy,Martinez,nancy.martinez@example.com,False,LEGITIMATE,0,
4547999,2025-10-20 10:15:32,2025-10-21 10:15:32,129.73,5,13641,XXXXXXXXXXXX2606,Christopher Thompson,Chicago,IL,49324,Shell Gas,BANK OF AMERICA,Christopher,Thompson,christopher.thompson@example.com,False,LEGITIMATE,0,
4548000,2025-10-20 10:36:32,2025-10-21 10:36:32,340.7,5,9522,XXXXXXXXXXXX7955,Nancy Hernandez,Chicago,IL,49386,Starbucks,TD BANK,Nancy,Hernandez,nancy.hernandez@example.com,False,LEGITIMATE,0,
4548001,2025-10-20 11:07:32,2025-10-22 11:07:32,317.93,5,11033,XXXXXXXXXXXX3903,Karen Wilson,Kansas City,MO,50157,Apple,REGIONS BANK,Karen,Wilson,karen.wilson@example.com,False,LEGITIMATE,0,
4548002,2025-10-20 11:19:32,2025-10-23 11:19:32,126.89,5,16034,XXXXXXXXXXXX9355,Linda Johnson,Sacramento,CA,29024,Kroger,CHASE BANK,Linda,Johnson,linda.johnson@example.com,False,LEGITIMATE,0,
4548003,2025-10-20 12:01:32,2025-10-22 12:01:32,154.87,5,7077,XXXXXXXXXXXX0410,Thomas Smith,Louisville,KY,96082,Starbucks,SYNCHRONY BANK,Thomas,Smith,thomas.smith@example.com,False,LEGITIMATE,0,
4548004,2025-10-20 12:46:32,2025-10-22 12:46:32,94.88,5,7727,XXXXXXXXXXXX3397,Karen Perez,Columbus,OH,35660,Netflix,CHASE BANK,Karen,Perez,karen.perez@example.com,False,LEGITIMATE,0,
4548005,2025-10-20 12:56:32,2025-10-21 12:56:32,301.36,5,13498,XXXXXXXXXXXX1877,Karen Johnson,San Jose,CA,89137,Best Buy,CAPITAL ONE,Karen,Johnson,karen.johnson@example.com,False,LEGITIMATE,0,
