TransactionID,CapturedDate,SettlementDate,Amount,TransactionStatusTypeID,CreditCardAccountID,CardNumberMasked,NameOnCard,City,State,ZipCode,MerchantName,IssuingBankName,FirstName,LastName,Email,is_fraud,fraud_type,fraud_score,fraud_flags
4049915,2025-10-19 04:47:40,2025-10-22 04:47:40,271.65,5,9189,XXXXXXXXXXXX6437,Christopher Thompson,Kansas City,MO,27510,Best Buy,CHASE BANK,Christopher,Thompson,christopher.thompson@example.com,False,LEGITIMATE,0,
4049916,2025-10-19 04:56:40,2025-10-22 04:56:40,211.81,5,16485,XXXXXXXXXXXX4565,Robert Moore,Albuquerque,NM,57619,Walmart,BANK OF AMERICA,Robert,Moore,robert.moore@example.com,False,LEGITIMATE,0,
4049917,2025-10-19 05:56:40,2025-10-21 05:56:40,465.89,5,8571,XXXXXXXXXXXX1288,Elizabeth Gonzalez,Charlotte,NC,84625,McDonald's,WELLS FARGO,Elizabeth,Gonzalez,elizabeth.gonzalez@example.com,False,LEGITIMATE,0,
4049918,2025-10-19 06:47:40,2025-10-20 06:47:40,181.23,5,15261,XXXXXXXXXXXX4115,Charles Johnson,Boston,MA,64763,Netflix,DISCOVER BANK,Charles,Johnson,charles.johnson@example.com,False,LEGITIMATE,0,
4049919,2025-10-19 07:42:40,2025-10-21 07:42:40,224.25,5,8133,XXXXXXXXXXXX7023,Mary Gonzalez,Jacksonville,FL,59896,CVS Pharmacy,SYNCHRONY BANK,Mary,Gonzalez,mary.gonzalez@example.com,False,LEGITIMATE,0,
4049920,2025-10-19 08:24:40,2025-10-21 08:24:40,310.94,5,9476,XXXXXXXXXXXX2771,Robert Jackson,Boston,MA,41036,McDonald's,DISCOVER BANK,Robert,Jackson,robert.jackson@example.com,False,LEGITIMATE,0,
4049921,2025-10-19 09:14:40,2025-10-22 09:14:40,140.64,5,8265,XXXXXXXXXXXX0971,Richard Garcia,San Jose,CA,22385,Whole Foods,REGIONS BANK,Richard,Garcia,richard.garcia@example.com,False,LEGITIMATE,0,
4049922,2025-10-19 09:42:40,2025-10-21 09:42:40,146.64,5,10274,XXXXXXXXXXXX1122,David Johnson,Las Vegas,NV,33841,Kroger,SYNCHRONY BANK,David,Johnson,david.johnson@example.com,False,LEGITIMATE,0,
4049923,2025-10-19 10:24:40,2025-10-22 10:24:40,1245.99,5,8680,XXXXXXXXXXXX9962,Robert Miller,San Diego,CA,22499,Amazon,CAPITAL ONE,Robert,Miller,robert.miller@example.com,False,LEGITIMATE,0,
4049924,2025-10-19 10:31:40,2025-10-22 10:31:40,1908.21,5,13533,XXXXXXXXXXXX7784,Linda Martinez,San Francisco,CA,25563,Shell Gas,TD BANK,Linda,Martinez,linda.martinez@example.com,False,LEGITIMATE,0,
4049925,2025-10-19 11:09:40,2025-10-21 11:09:40,296.65,5,10388,XXXXXXXXXXXX4639,Jessica Moore,Kansas City,MO,97826,Walmart,TD BANK,Jessica,Moore,jessica.moore@example.com,False,LEGITIMATE,0,
4049926,2025-10-19 12:09:40,2025-10-20 12:09:40,85.62,5,7188,XXXXXXXXXXXX0266,Christopher Miller,Memphis,TN,40575,Amazon,BANK OF AMERICA,Christopher,Miller,christopher.miller@example.com,False,LEGITIMATE,0,
4049927,2025-10-19 12:34:40,2025-10-22 12:34:40,177.85,5,14734,XXXXXXXXXXXX1724,Nancy Miller,Boston,MA,83405,Starbucks,US BANK,Nancy,Miller,nancy.miller@example.com,False,LEGITIMATE,0,
4049928,2025-10-19 13:30:40,2025-10-20 13:30:40,161.13,5,7579,XXXXXXXXXXXX8255,David Lee,Portland,OR,62013,Home Depot,CAPITAL ONE,David,Lee,david.lee@example.com,False,LEGITIMATE,0,
4049929,2025-10-19 13:44:40,2025-10-21 13:44:40,199.91,5,14274,XXXXXXXXXXXX5109,Michael Brown,Columbus,OH,23004,Target,TD BANK,Michael,Brown,michael.brown@example.com,False,LEGITIMATE,0,
4049930,2025-10-19 14:30:40,2025-10-22 14:30:40,152.78,5,7030,XXXXXXXXXXXX8350,Sarah Hernandez,Seattle,WA,67348,Whole Foods,FIFTH THIRD BANK,Sarah,Hernandez,sarah.hernandez@example.com,False,LEGITIMATE,0,
4049931,2025-10-19 15:13:40,2025-10-22 15:13:40,391.44,5,10478,XXXXXXXXXXXX4521,Robert Anderson,Fort Worth,TX,54507,McDonald's,US BANK,Robert,Anderson,robert.anderson@example.com,False,LEGITIMATE,0,
4049932,2025-10-19 15:46:40,2025-10-21 15:46:40,251.4,5,9194,XXXXXXXXXXXX2666,Barbara Williams,Sacramento,CA,59092,Kroger,REGIONS BANK,Barbara,Williams,barbara.williams@example.com,False,LEGITIMATE,0,
4049933,2025-10-19 16:38:40,2025-10-21 16:38:40,342.2,5,9671,XXXXXXXXXXXX3456,Jessica Martinez,Phoenix,AZ,67346,Costco,PNC BANK,Jessica,Martinez,jessica.martinez@example.com,False,LEGITIMATE,0,
4049934,2025-10-19 17:24:40,2025-10-21 17:24:40,353.73,5,9295,XXXXXXXXXXXX7274,Susan Martin,Columbus,OH,35192,Kroger,TD BANK,Susan,Martin,susan.martin@example.com,False,LEGITIMATE,0,
4049935,2025-10-19 17:33:40,2025-10-21 17:33:40,132.78,5,9760,XXXXXXXXXXXX3560,Charles Rodriguez,Sacramento,CA,38148,Walmart,REGIONS BANK,Charles,Rodriguez,charles.rodriguez@example.com,False,LEGITIMATE,0,
4049936,2025-10-19 18:02:40,2025-10-21 18:02:40,426.88,5,9977,XXXXXXXXXXXX1364,Robert Smith,San Diego,CA,23370,CVS Pharmacy,REGIONS BANK,Robert,Smith,robert.smith@example.com,False,LEGITIMATE,0,
4049937,2025-10-19 18:10:40,2025-10-22 18:10:40,43.33,5,11376,XXXXXXXXXXXX7011,Charles Thompson,Fresno,CA,10436,Microsoft,CHASE BANK,Charles,Thompson,charles.thompson@example.com,False,LEGITIMATE,0,
4049938,2025-10-19 18:44:40,2025-10-20 18:44:40,110.79,5,15906,XXXXXXXXXXXX4346,John Jones,Phoenix,AZ,87180,Whole Foods,CHASE BANK,John,Jones,john.jones@example.com,False,LEGITIMATE,0,
4049939,2025-10-19 19:17:40,2025-10-21 19:17:40,241.88,5,12809,XXXXXXXXXXXX7608,Susan Williams,San Francisco,CA,74957,Whole Foods,BANK OF AMERICA,Susan,Williams,susan.williams@example.com,False,LEGITIMATE,0,
4049940,2025-10-19 19:43:40,2025-10-22 19:43:40,1991.95,5,8394,XXXXXXXXXXXX3490,David Miller,San Diego,CA,21040,Microsoft,TRUIST BANK,David,Miller,david.miller@example.com,False,LEGITIMATE,0,
4049941,2025-10-19 20:07:40,2025-10-20 20:07:40,200.02,5,14960,XXXXXXXXXXXX4923,Jessica Jackson,Kansas City,MO,69370,Netflix,PNC BANK,Jessica,Jackson,jessica.jackson@example.com,False,LEGITIMATE,0,
4049942,2025-10-19 20:15:40,2025-10-22 20:15:40,415.71,5,13452,XXXXXXXXXXXX9792,Linda Taylor,San Diego,CA,39567,CVS Pharmacy,DISCOVER BANK,Linda,Taylor,linda.taylor@example.com,False,LEGITIMATE,0,
4049943,2025-10-19 20:53:40,2025-10-21 20:53:40,497.19,5,8320,XXXXXXXXXXXX1827,Patricia Perez,Louisville,KY,89356,Apple,CITIBANK,Patricia,Perez,patricia.perez@example.com,False,LEGITIMATE,0,
4049944,2025-10-19 21:32:40,2025-10-20 21:32:40,481.19,5,8507,XXXXXXXXXXXX5300,Susan Thompson,Atlanta,GA,30523,Costco,TRUIST BANK,Susan,Thompson,susan.thompson@example.com,False,LEGITIMATE,0,
4049945,2025-10-19 22:21:40,2025-10-20 22:21:40,240.44,5,11757,XXXXXXXXXXXX8215,John Perez,Miami,FL,21696,Starbucks,DISCOVER BANK,John,Perez,john.perez@example.com,False,LEGITIMATE,0,
4049946,2025-10-19 22:31:40,2025-10-20 22:31:40,320.74,5,10993,XXXXXXXXXXXX1815,Linda Jackson,Tucson,AZ,38613,Starbucks,TD BANK,Linda,Jackson,linda.jackson@example.com,False,LEGITIMATE,0,
4049947,2025-10-19 23:13:40,2025-10-20 23:13:40,428.87,5,9547,XXXXXXXXXXXX9115,Michael Lee,Miami,FL,47768,Microsoft,FIFTH THIRD BANK,Michael,Lee,michael.lee@example.com,False,LEGITIMATE,0,
4049949,2025-10-19 23:58:40,2025-10-21 23:58:40,1684.15,5,12332,XXXXXXXXXXXX5039,Elizabeth Taylor,Portland,OR,50446,Apple,WELLS FARGO,Elizabeth,Taylor,elizabeth.taylor@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4049950,2025-10-20 00:01:40,2025-10-22 00:01:40,167.19,5,15952,XXXXXXXXXXXX5510,Barbara Martinez,Nashville,TN,80176,Microsoft,US BANK,Barbara,Martinez,barbara.martinez@example.com,False,LEGITIMATE,0,
4049951,2025-10-20 00:19:40,2025-10-21 00:19:40,118.28,5,16199,XXXXXXXXXXXX8661,Jennifer Davis,New York,NY,64834,Amazon,BANK OF AMERICA,Jennifer,Davis,jennifer.davis@example.com,False,LEGITIMATE,0,
4049952,2025-10-20 00:23:40,2025-10-23 00:23:40,167.6,5,11111,XXXXXXXXXXXX1443,Richard Davis,Louisville,KY,13248,Shell Gas,TD BANK,Richard,Davis,richard.davis@example.com,False,LEGITIMATE,0,
4049953,2025-10-20 00:44:40,2025-10-21 00:44:40,474.66,5,11689,XXXXXXXXXXXX6735,Karen Brown,San Antonio,TX,73612,Apple,CITIBANK,Karen,Brown,karen.brown@example.com,False,LEGITIMATE,0,
4049954,2025-10-20 00:57:40,2025-10-22 00:57:40,208.57,5,15780,XXXXXXXXXXXX5615,David Rodriguez,Milwaukee,WI,22157,Microsoft,CAPITAL ONE,David,Rodriguez,david.rodriguez@example.com,False,LEGITIMATE,0,
4049955,2025-10-20 01:50:40,2025-10-22 01:50:40,137.14,5,13923,XXXXXXXXXXXX2594,Elizabeth Johnson,Nashville,TN,38841,McDonald's,TD BANK,Elizabeth,Johnson,elizabeth.johnson@example.com,False,LEGITIMATE,0,
4049956,2025-10-20 02:26:40,2025-10-22 02:26:40,212.06,5,15396,XXXXXXXXXXXX4561,Michael Thomas,San Diego,CA,70464,Shell Gas,AMERICAN EXPRESS,Michael,Thomas,michael.thomas@example.com,False,LEGITIMATE,0,
4049957,2025-10-20 02:58:40,2025-10-21 02:58:40,105.38,5,16523,XXXXXXXXXXXX1868,Sarah Thomas,Atlanta,GA,73563,Walmart,SYNCHRONY BANK,Sarah,Thomas,sarah.thomas@example.com,False,LEGITIMATE,0,
4049958,2025-10-20 03:13:40,2025-10-23 03:13:40,418.73,5,9686,XXXXXXXXXXXX7850,Thomas Smith,San Antonio,TX,14561,Kroger,WELLS FARGO,Thomas,Smith,thomas.smith@example.com,False,LEGITIMATE,0,
4049959,2025-10-20 03:57:40,2025-10-22 03:57:40,84.99,5,8543,XXXXXXXXXXXX6729,Jessica Perez,Milwaukee,WI,64791,Amazon,CAPITAL ONE,Jessica,Perez,jessica.perez@example.com,False,LEGITIMATE,0,
4049960,2025-10-20 04:45:40,2025-10-22 04:45:40,1152.68,5,10989,XXXXXXXXXXXX5741,Sarah Gonzalez,Columbus,OH,13232,CVS Pharmacy,US BANK,Sarah,Gonzalez,sarah.gonzalez@example.com,False,LEGITIMATE,0,
4049961,2025-10-20 05:27:40,2025-10-21 05:27:40,290.53,5,15189,XXXXXXXXXXXX9326,David Brown,Memphis,TN,19341,Walgreens,PNC BANK,David,Brown,david.brown@example.com,False,LEGITIMATE,0,
4049962,2025-10-20 05:35:40,2025-10-22 05:35:40,65.09,5,14242,XXXXXXXXXXXX0731,John Wilson,Indianapolis,IN,22153,Exxon,FIFTH THIRD BANK,John,Wilson,john.wilson@example.com,False,LEGITIMATE,0,
4049963,2025-10-20 05:55:40,2025-10-22 05:55:40,460.82,5,16273,XXXXXXXXXXXX4119,David Thompson,Chicago,IL,65050,Amazon,CITIBANK,David,Thompson,david.thompson@example.com,False,LEGITIMATE,0,
4049964,2025-10-20 05:59:40,2025-10-23 05:59:40,760.67,5,14992,XXXXXXXXXXXX0695,Jennifer Smith,Sacramento,CA,52252,Home Depot,CAPITAL ONE,Jennifer,Smith,jennifer.smith@example.com,False,LEGITIMATE,0,
4049965,2025-10-20 06:18:40,2025-10-22 06:18:40,352.58,5,7991,XXXXXXXXXXXX8484,Michael Taylor,Boston,MA,94601,Walgreens,CHASE BANK,Michael,Taylor,michael.taylor@example.com,False,LEGITIMATE,0,
4049966,2025-10-20 06:25:40,2025-10-21 06:25:40,183.47,5,8891,XXXXXXXXXXXX9762,Susan Taylor,Detroit,MI,64112,Starbucks,AMERICAN EXPRESS,Susan,Taylor,susan.taylor@example.com,False,LEGITIMATE,0,
4049967,2025-10-20 07:19:40,2025-10-21 07:19:40,161.94,5,15815,XXXXXXXXXXXX5738,Christopher Lee,Jacksonville,FL,50895,Microsoft,US BANK,Christopher,Lee,christopher.lee@example.com,False,LEGITIMATE,0,
4049968,2025-10-20 07:48:40,2025-10-21 07:48:40,334.84,5,13750,XXXXXXXXXXXX5879,Patricia Miller,Detroit,MI,13505,Best Buy,BANK OF AMERICA,Patricia,Miller,patricia.miller@example.com,False,LEGITIMATE,0,
4049969,2025-10-20 08:35:40,2025-10-21 08:35:40,498.8,5,13583,XXXXXXXXXXXX2560,Jessica Johnson,Portland,OR,70998,Amazon,CHASE BANK,Jessica,Johnson,jessica.johnson@example.com,False,LEGITIMATE,0,
4049971,2025-10-20 08:40:40,2025-10-21 08:40:40,1623.8,5,12332,XXXXXXXXXXXX3736,Joseph Johnson,Miami,FL,58822,Target,BANK OF AMERICA,Joseph,Johnson,joseph.johnson@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4049972,2025-10-20 09:15:40,2025-10-21 09:15:40,239.15,5,7150,XXXXXXXXXXXX0909,Christopher Taylor,Denver,CO,92195,Best Buy,FIFTH THIRD BANK,Christopher,Taylor,christopher.taylor@example.com,False,LEGITIMATE,0,
4049973,2025-10-20 09:33:40,2025-10-21 09:33:40,395.13,5,16263,XXXXXXXXXXXX2762,Michael Taylor,Los Angeles,CA,62543,McDonald's,BANK OF AMERICA,Michael,Taylor,michael.taylor@example.com,False,LEGITIMATE,0,
4049974,2025-10-20 10:11:40,2025-10-23 10:11:40,230.59,5,13947,XXXXXXXXXXXX4265,James Williams,San Jose,CA,93068,Walgreens,SYNCHRONY BANK,James,Williams,james.williams@example.com,False,LEGITIMATE,0,
4049975,2025-10-20 11:03:40,2025-10-21 11:03:40,135.64,5,12080,XXXXXXXXXXXX9157,Elizabeth Smith,Mesa,AZ,60702,Shell Gas,CITIBANK,Elizabeth,Smith,elizabeth.smith@example.com,False,LEGITIMATE,0,
4049976,2025-10-20 11:59:40,2025-10-23 11:59:40,152.71,5,7035,XXXXXXXXXXXX5269,David Davis,Mesa,AZ,92476,Exxon,REGIONS BANK,David,Davis,david.davis@example.com,False,LEGITIMATE,0,
4049977,2025-10-20 12:30:40,2025-10-23 12:30:40,85.82,5,7087,XXXXXXXXXXXX1186,Michael Johnson,Louisville,KY,83238,Walmart,CITIBANK,Michael,Johnson,michael.johnson@example.com,False,LEGITIMATE,0,
4049978,2025-10-20 12:33:40,2025-10-22 12:33:40,13.14,5,12051,XXXXXXXXXXXX4633,John Jackson,San Francisco,CA,83929,Netflix,FIFTH THIRD BANK,John,Jackson,john.jackson@example.com,False,LEGITIMATE,0,
4049979,2025-10-20 13:17:40,2025-10-21 13:17:40,285.13,5,8905,XXXXXXXXXXXX4304,James Moore,Baltimore,MD,18979,Home Depot,DISCOVER BANK,James,Moore,james.moore@example.com,False,LEGITIMATE,0,
4049980,2025-10-20 13:44:40,2025-10-23 13:44:40,495.25,5,7688,XXXXXXXXXXXX7148,Mary Thomas,Baltimore,MD,72947,Netflix,CHASE BANK,Mary,Thomas,mary.thomas@example.com,False,LEGITIMATE,0,
4049982,2025-10-20 13:45:40,2025-10-23 13:45:40,1190.21,5,12332,XXXXXXXXXXXX2036,Joseph Lopez,Seattle,WA,21533,Home Depot,BANK OF AMERICA,Joseph,Lopez,joseph.lopez@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4049983,2025-10-20 14:25:40,2025-10-21 14:25:40,58.82,5,7092,XXXXXXXXXXXX4911,Charles Martinez,Charlotte,NC,70528,Exxon,FIFTH THIRD BANK,Charles,Martinez,charles.martinez@example.com,False,LEGITIMATE,0,
4049984,2025-10-20 14:50:40,2025-10-21 14:50:40,293.66,5,11899,XXXXXXXXXXXX2898,Elizabeth Williams,Fort Worth,TX,22173,Walmart,DISCOVER BANK,Elizabeth,Williams,elizabeth.williams@example.com,False,LEGITIMATE,0,
4049985,2025-10-20 15:35:40,2025-10-21 15:35:40,437.89,5,14091,XXXXXXXXXXXX9886,Robert Miller,Mesa,AZ,85257,Walgreens,FIFTH THIRD BANK,Robert,Miller,robert.miller@example.com,False,LEGITIMATE,0,
4049986,2025-10-20 15:58:40,2025-10-23 15:58:40,1928.62,5,10499,XXXXXXXXXXXX8911,Mary Anderson,Las Vegas,NV,80834,Costco,US BANK,Mary,Anderson,mary.anderson@example.com,False,LEGITIMATE,0,
4049988,2025-10-20 16:32:40,2025-10-22 16:32:40,953.4,5,12332,XXXXXXXXXXXX6919,Michael Hernandez,Miami,FL,66250,McDonald's,CAPITAL ONE,Michael,Hernandez,michael.hernandez@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4049989,2025-10-20 17:20:40,2025-10-22 17:20:40,306.69,5,10423,XXXXXXXXXXXX8378,Susan Thompson,Kansas City,MO,92752,Starbucks,CAPITAL ONE,Susan,Thompson,susan.thompson@example.com,False,LEGITIMATE,0,
4049990,2025-10-20 17:57:40,2025-10-21 17:57:40,458.86,5,14838,XXXXXXXXXXXX1371,William Martin,New York,NY,14884,Walmart,PNC BANK,William,Martin,william.martin@example.com,False,LEGITIMATE,0,
4049991,2025-10-20 18:55:40,2025-10-23 18:55:40,313.56,5,10053,XXXXXXXXXXXX7601,Susan Williams,Kansas City,MO,43296,Walmart,SYNCHRONY BANK,Susan,Williams,susan.williams@example.com,False,LEGITIMATE,0,
4049992,2025-10-20 19:53:40,2025-10-22 19:53:40,389.11,5,12143,XXXXXXXXXXXX8808,John Lee,Dallas,TX,23353,McDonald's,SYNCHRONY BANK,John,Lee,john.lee@example.com,False,LEGITIMATE,0,
4049994,2025-10-20 20:12:40,2025-10-23 20:12:40,566.46,5,12332,XXXXXXXXXXXX6787,Joseph Martinez,Portland,OR,70947,Starbucks,TD BANK,Joseph,Martinez,joseph.martinez@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4049995,2025-10-20 20:27:40,2025-10-22 20:27:40,466.61,5,13299,XXXXXXXXXXXX7293,Sarah Moore,Kansas City,MO,83868,Kroger,TD BANK,Sarah,Moore,sarah.moore@example.com,False,LEGITIMATE,0,
4049996,2025-10-20 20:54:40,2025-10-23 20:54:40,103.77,5,14737,XXXXXXXXXXXX2892,James Anderson,Mesa,AZ,22362,Target,FIFTH THIRD BANK,James,Anderson,james.anderson@example.com,False,LEGITIMATE,0,
4049997,2025-10-20 21:45:40,2025-10-23 21:45:40,467.64,5,9614,XXXXXXXXXXXX3007,John Miller,Milwaukee,WI,62476,Netflix,PNC BANK,John,Miller,john.miller@example.com,False,LEGITIMATE,0,
4049998,2025-10-20 22:23:40,2025-10-21 22:23:40,435.45,5,10551,XXXXXXXXXXXX7328,Christopher Davis,Houston,TX,83069,Target,WELLS FARGO,Christopher,Davis,christopher.davis@example.com,False,LEGITIMATE,0,
4049999,2025-10-20 22:29:40,2025-10-23 22:29:40,338.8,5,13905,XXXXXXXXXXXX3337,Karen Davis,San Jose,CA,40567,Best Buy,TRUIST BANK,Karen,Davis,karen.davis@example.com,False,LEGITIMATE,0,
4050000,2025-10-20 22:39:40,2025-10-23 22:39:40,334.04,5,13064,XXXXXXXXXXXX9883,Nancy Taylor,Mesa,AZ,17764,Netflix,SYNCHRONY BANK,Nancy,Taylor,nancy.taylor@example.com,False,LEGITIMATE,0,
4050001,2025-10-20 22:44:40,2025-10-22 22:44:40,18.78,5,7999,XXXXXXXXXXXX0503,Elizabeth Thompson,Los Angeles,CA,26475,Walmart,CITIBANK,Elizabeth,Thompson,elizabeth.thompson@example.com,False,LEGITIMATE,0,
4050002,2025-10-20 22:47:40,2025-10-23 22:47:40,253.93,5,12266,XXXXXXXXXXXX9836,Jessica Martin,San Jose,CA,37556,McDonald's,TD BANK,Jessica,Martin,jessica.martin@example.com,False,LEGITIMATE,0,
4050003,2025-10-20 22:54:40,2025-10-22 22:54:40,466.75,5,13260,XXXXXXXXXXXX3740,Michael Garcia,Jacksonville,FL,76684,Starbucks,BANK OF AMERICA,Michael,Garcia,michael.garcia@example.com,False,LEGITIMATE,0,
