TransactionID,CapturedDate,SettlementDate,Amount,TransactionStatusTypeID,CreditCardAccountID,CardNumberMasked,NameOnCard,City,State,ZipCode,MerchantName,IssuingBankName,FirstName,LastName,Email,is_fraud,fraud_type,fraud_score,fraud_flags
4655830,2025-10-18 20:56:33,2025-10-21 20:56:33,200.67,5,7962,XXXXXXXXXXXX7248,David Brown,Mesa,AZ,18432,Walmart,WELLS FARGO,David,Brown,david.brown@example.com,False,LEGITIMATE,0,
4655831,2025-10-18 21:38:33,2025-10-21 21:38:33,188.09,5,11212,XXXXXXXXXXXX3637,Robert Thompson,New York,NY,65169,Microsoft,DISCOVER BANK,Robert,Thompson,robert.thompson@example.com,False,LEGITIMATE,0,
4655832,2025-10-18 22:31:33,2025-10-20 22:31:33,1078.96,5,13631,XXXXXXXXXXXX0039,Susan Wilson,San Diego,CA,58790,Exxon,WELLS FARGO,Susan,Wilson,susan.wilson@example.com,False,LEGITIMATE,0,
4655833,2025-10-18 23:27:33,2025-10-20 23:27:33,423.32,5,10715,XXXXXXXXXXXX0920,John Thompson,Tucson,AZ,72076,Walgreens,DISCOVER BANK,John,Thompson,john.thompson@example.com,False,LEGITIMATE,0,
4655834,2025-10-19 00:04:33,2025-10-21 00:04:33,284.54,5,11480,XXXXXXXXXXXX7179,Jennifer Thomas,San Jose,CA,29831,Microsoft,CITIBANK,Jennifer,Thomas,jennifer.thomas@example.com,False,LEGITIMATE,0,
4655835,2025-10-19 00:12:33,2025-10-20 00:12:33,438.56,5,8721,XXXXXXXXXXXX3873,Nancy Jackson,Fresno,CA,97290,Amazon,TRUIST BANK,Nancy,Jackson,nancy.jackson@example.com,False,LEGITIMATE,0,
4655837,2025-10-19 00:53:33,2025-10-20 00:53:33,901.36,5,8830,XXXXXXXXXXXX1465,Jennifer Hernandez,Seattle,WA,29113,Target,AMERICAN EXPRESS,Jennifer,Hernandez,jennifer.hernandez@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4655838,2025-10-19 01:47:33,2025-10-22 01:47:33,48.44,5,8428,XXXXXXXXXXXX9776,Thomas Hernandez,Portland,OR,96083,Microsoft,US BANK,Thomas,Hernandez,thomas.hernandez@example.com,False,LEGITIMATE,0,
4655839,2025-10-19 02:21:33,2025-10-21 02:21:33,57.47,5,16883,XXXXXXXXXXXX4627,James Gonzalez,Memphis,TN,78373,Home Depot,PNC BANK,James,Gonzalez,james.gonzalez@example.com,False,LEGITIMATE,0,
4655840,2025-10-19 03:11:33,2025-10-21 03:11:33,252.05,5,13752,XXXXXXXXXXXX7153,Joseph Wilson,Houston,TX,84869,McDonald's,CHASE BANK,Joseph,Wilson,joseph.wilson@example.com,False,LEGITIMATE,0,
4655841,2025-10-19 03:37:33,2025-10-21 03:37:33,168.45,5,15125,XXXXXXXXXXXX2040,James Lee,Boston,MA,93159,Exxon,DISCOVER BANK,James,Lee,james.lee@example.com,False,LEGITIMATE,0,
4655842,2025-10-19 04:34:33,2025-10-22 04:34:33,359.17,5,15867,XXXXXXXXXXXX7992,Mary Johnson,Las Vegas,NV,10783,Amazon,REGIONS BANK,Mary,Johnson,mary.johnson@example.com,False,LEGITIMATE,0,
4655843,2025-10-19 05:17:33,2025-10-20 05:17:33,341.35,5,8636,XXXXXXXXXXXX5881,William Thompson,Milwaukee,WI,43543,Amazon,WELLS FARGO,William,Thompson,william.thompson@example.com,False,LEGITIMATE,0,
4655844,2025-10-19 05:29:33,2025-10-20 05:29:33,280.89,5,10780,XXXXXXXXXXXX8214,David Moore,Boston,MA,74439,Microsoft,CHASE BANK,David,Moore,david.moore@example.com,False,LEGITIMATE,0,
4655845,2025-10-19 05:56:33,2025-10-22 05:56:33,165.37,5,16936,XXXXXXXXXXXX5376,Susan Lopez,Phoenix,AZ,28957,Whole Foods,US BANK,Susan,Lopez,susan.lopez@example.com,False,LEGITIMATE,0,
4655846,2025-10-19 06:38:33,2025-10-22 06:38:33,115.32,5,9743,XXXXXXXXXXXX3504,Patricia Williams,Fort Worth,TX,75500,Walmart,REGIONS BANK,Patricia,Williams,patricia.williams@example.com,False,LEGITIMATE,0,
4655847,2025-10-19 06:41:33,2025-10-22 06:41:33,110.67,5,14342,XXXXXXXXXXXX9809,Barbara Lopez,Memphis,TN,55428,Best Buy,US BANK,Barbara,Lopez,barbara.lopez@example.com,False,LEGITIMATE,0,
4655848,2025-10-19 07:22:33,2025-10-21 07:22:33,283.86,5,9464,XXXXXXXXXXXX3592,John Smith,Fort Worth,TX,19713,Whole Foods,TD BANK,John,Smith,john.smith@example.com,False,LEGITIMATE,0,
4655849,2025-10-19 07:56:33,2025-10-22 07:56:33,174.63,5,16708,XXXXXXXXXXXX9729,Thomas Davis,San Jose,CA,46680,Best Buy,DISCOVER BANK,Thomas,Davis,thomas.davis@example.com,False,LEGITIMATE,0,
4655850,2025-10-19 08:28:33,2025-10-22 08:28:33,123.89,5,8058,XXXXXXXXXXXX3688,Karen Wilson,Nashville,TN,61352,Netflix,REGIONS BANK,Karen,Wilson,karen.wilson@example.com,False,LEGITIMATE,0,
4655851,2025-10-19 09:25:33,2025-10-20 09:25:33,328.35,5,16967,XXXXXXXXXXXX0477,Jessica Thompson,Chicago,IL,89256,Walgreens,AMERICAN EXPRESS,Jessica,Thompson,jessica.thompson@example.com,False,LEGITIMATE,0,
4655852,2025-10-19 09:44:33,2025-10-20 09:44:33,1577.0,5,14327,XXXXXXXXXXXX4856,John Williams,Phoenix,AZ,82176,Starbucks,CHASE BANK,John,Williams,john.williams@example.com,False,LEGITIMATE,0,
4655853,2025-10-19 10:44:33,2025-10-20 10:44:33,105.76,5,14989,XXXXXXXXXXXX9358,Elizabeth Williams,Tucson,AZ,49460,Costco,SYNCHRONY BANK,Elizabeth,Williams,elizabeth.williams@example.com,False,LEGITIMATE,0,
4655855,2025-10-19 11:01:33,2025-10-21 11:01:33,951.92,5,8830,XXXXXXXXXXXX6143,Jessica Miller,Portland,OR,36034,Microsoft,TD BANK,Jessica,Miller,jessica.miller@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4655856,2025-10-19 11:02:33,2025-10-22 11:02:33,845.25,5,14488,XXXXXXXXXXXX5069,James Anderson,Los Angeles,CA,97219,Shell Gas,AMERICAN EXPRESS,James,Anderson,james.anderson@example.com,False,LEGITIMATE,0,
4655857,2025-10-19 11:27:33,2025-10-21 11:27:33,179.37,5,10491,XXXXXXXXXXXX8548,Thomas Thomas,Sacramento,CA,12665,Netflix,SYNCHRONY BANK,Thomas,Thomas,thomas.thomas@example.com,False,LEGITIMATE,0,
4655858,2025-10-19 12:05:33,2025-10-22 12:05:33,144.08,5,15341,XXXXXXXXXXXX6819,John Brown,Milwaukee,WI,52647,Apple,DISCOVER BANK,John,Brown,john.brown@example.com,False,LEGITIMATE,0,
4655859,2025-10-19 12:17:33,2025-10-21 12:17:33,426.09,5,15464,XXXXXXXXXXXX2973,William Rodriguez,Fresno,CA,92232,Walmart,AMERICAN EXPRESS,William,Rodriguez,william.rodriguez@example.com,False,LEGITIMATE,0,
4655860,2025-10-19 12:34:33,2025-10-20 12:34:33,179.14,5,12750,XXXXXXXXXXXX9485,Jessica Hernandez,Louisville,KY,20441,Kroger,REGIONS BANK,Jessica,Hernandez,jessica.hernandez@example.com,False,LEGITIMATE,0,
4655861,2025-10-19 12:38:33,2025-10-22 12:38:33,431.77,5,7044,XXXXXXXXXXXX3105,Karen Williams,Louisville,KY,82108,Costco,CITIBANK,Karen,Williams,karen.williams@example.com,False,LEGITIMATE,0,
4655862,2025-10-19 12:54:33,2025-10-21 12:54:33,483.02,5,7290,XXXXXXXXXXXX1122,David Anderson,San Antonio,TX,71980,Target,DISCOVER BANK,David,Anderson,david.anderson@example.com,False,LEGITIMATE,0,
4655863,2025-10-19 13:35:33,2025-10-20 13:35:33,440.66,5,7420,XXXXXXXXXXXX6809,David Perez,Memphis,TN,77220,Exxon,CAPITAL ONE,David,Perez,david.perez@example.com,False,LEGITIMATE,0,
4655864,2025-10-19 14:24:33,2025-10-20 14:24:33,489.42,5,15123,XXXXXXXXXXXX9996,Susan Williams,Tucson,AZ,22614,Shell Gas,WELLS FARGO,Susan,Williams,susan.williams@example.com,False,LEGITIMATE,0,
4655865,2025-10-19 14:49:33,2025-10-22 14:49:33,1671.03,5,14085,XXXXXXXXXXXX5932,Barbara Williams,Mesa,AZ,70029,Target,BANK OF AMERICA,Barbara,Williams,barbara.williams@example.com,False,LEGITIMATE,0,
4655866,2025-10-19 15:45:33,2025-10-21 15:45:33,270.37,5,14136,XXXXXXXXXXXX4681,Jennifer Martinez,Jacksonville,FL,41207,Best Buy,AMERICAN EXPRESS,Jennifer,Martinez,jennifer.martinez@example.com,False,LEGITIMATE,0,
4655867,2025-10-19 16:37:33,2025-10-21 16:37:33,243.83,5,13487,XXXXXXXXXXXX4328,Christopher Moore,Mesa,AZ,90581,Netflix,CITIBANK,Christopher,Moore,christopher.moore@example.com,False,LEGITIMATE,0,
4655868,2025-10-19 17:00:33,2025-10-20 17:00:33,374.76,5,12242,XXXXXXXXXXXX4934,James Lopez,Baltimore,MD,63187,Netflix,US BANK,James,Lopez,james.lopez@example.com,False,LEGITIMATE,0,
4655869,2025-10-19 17:59:33,2025-10-21 17:59:33,414.79,5,10670,XXXXXXXXXXXX3027,Susan Martin,San Diego,CA,54548,Exxon,WELLS FARGO,Susan,Martin,susan.martin@example.com,False,LEGITIMATE,0,
4655870,2025-10-19 18:25:33,2025-10-22 18:25:33,166.37,5,7855,XXXXXXXXXXXX2077,Robert Davis,Detroit,MI,45024,Kroger,CITIBANK,Robert,Davis,robert.davis@example.com,False,LEGITIMATE,0,
4655871,2025-10-19 19:07:33,2025-10-20 19:07:33,364.16,5,15738,XXXXXXXXXXXX4969,Susan Jones,Albuquerque,NM,57858,Whole Foods,AMERICAN EXPRESS,Susan,Jones,susan.jones@example.com,False,LEGITIMATE,0,
4655872,2025-10-19 19:28:33,2025-10-22 19:28:33,200.63,5,7349,XXXXXXXXXXXX3280,Jessica Johnson,Fresno,CA,39070,Whole Foods,WELLS FARGO,Jessica,Johnson,jessica.johnson@example.com,False,LEGITIMATE,0,
4655873,2025-10-19 19:36:33,2025-10-20 19:36:33,339.34,5,8454,XXXXXXXXXXXX3159,Mary Lopez,Milwaukee,WI,82063,Microsoft,FIFTH THIRD BANK,Mary,Lopez,mary.lopez@example.com,False,LEGITIMATE,0,
4655874,2025-10-19 20:07:33,2025-10-21 20:07:33,290.19,5,11264,XXXXXXXXXXXX1733,Joseph Wilson,Detroit,MI,78787,Costco,CHASE BANK,Joseph,Wilson,joseph.wilson@example.com,False,LEGITIMATE,0,
4655875,2025-10-19 21:01:33,2025-10-22 21:01:33,96.06,5,10685,XXXXXXXXXXXX7207,Robert Wilson,Denver,CO,32887,Apple,CHASE BANK,Robert,Wilson,robert.wilson@example.com,False,LEGITIMATE,0,
4655877,2025-10-19 21:27:33,2025-10-22 21:27:33,1778.77,5,8830,XXXXXXXXXXXX0221,John Williams,Miami,FL,66868,Starbucks,BANK OF AMERICA,John,Williams,john.williams@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4655878,2025-10-19 21:46:33,2025-10-22 21:46:33,152.56,5,11949,XXXXXXXXXXXX9751,Michael Williams,San Antonio,TX,53121,Costco,CHASE BANK,Michael,Williams,michael.williams@example.com,False,LEGITIMATE,0,
4655879,2025-10-19 22:03:33,2025-10-20 22:03:33,287.77,5,14934,XXXXXXXXXXXX6995,Christopher Jones,Milwaukee,WI,72299,Kroger,CHASE BANK,Christopher,Jones,christopher.jones@example.com,False,LEGITIMATE,0,
4655881,2025-10-19 22:51:33,2025-10-22 22:51:33,1380.27,5,8830,XXXXXXXXXXXX0533,Barbara Johnson,Seattle,WA,87123,Microsoft,CHASE BANK,Barbara,Johnson,barbara.johnson@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4655882,2025-10-19 23:49:33,2025-10-21 23:49:33,288.94,5,7804,XXXXXXXXXXXX9878,Thomas Williams,San Francisco,CA,36056,Exxon,PNC BANK,Thomas,Williams,thomas.williams@example.com,False,LEGITIMATE,0,
4655883,2025-10-20 00:25:33,2025-10-22 00:25:33,167.8,5,11284,XXXXXXXXXXXX7215,Barbara Hernandez,Philadelphia,PA,95240,Netflix,CHASE BANK,Barbara,Hernandez,barbara.hernandez@example.com,False,LEGITIMATE,0,
4655884,2025-10-20 00:55:33,2025-10-22 00:55:33,255.81,5,15841,XXXXXXXXXXXX0753,Charles Smith,Memphis,TN,56908,Microsoft,BANK OF AMERICA,Charles,Smith,charles.smith@example.com,False,LEGITIMATE,0,
4655885,2025-10-20 01:35:33,2025-10-22 01:35:33,474.55,5,11767,XXXXXXXXXXXX9611,Linda Smith,Tucson,AZ,36195,Home Depot,CITIBANK,Linda,Smith,linda.smith@example.com,False,LEGITIMATE,0,
4655886,2025-10-20 01:49:33,2025-10-22 01:49:33,184.88,5,13047,XXXXXXXXXXXX8949,Jessica Wilson,Los Angeles,CA,83087,Kroger,SYNCHRONY BANK,Jessica,Wilson,jessica.wilson@example.com,False,LEGITIMATE,0,
4655887,2025-10-20 02:06:33,2025-10-23 02:06:33,290.88,5,10322,XXXXXXXXXXXX9613,Nancy Garcia,Atlanta,GA,63970,Apple,TRUIST BANK,Nancy,Garcia,nancy.garcia@example.com,False,LEGITIMATE,0,
4655889,2025-10-20 03:00:33,2025-10-21 03:00:33,1404.92,5,8830,XXXXXXXXXXXX4470,Elizabeth Miller,Seattle,WA,58157,Walgreens,CITIBANK,Elizabeth,Miller,elizabeth.miller@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4655890,2025-10-20 03:15:33,2025-10-22 03:15:33,117.69,5,7943,XXXXXXXXXXXX3855,Christopher Hernandez,Mesa,AZ,55826,Exxon,SYNCHRONY BANK,Christopher,Hernandez,christopher.hernandez@example.com,False,LEGITIMATE,0,
4655891,2025-10-20 03:36:33,2025-10-22 03:36:33,268.82,5,15736,XXXXXXXXXXXX6497,Patricia Wilson,Los Angeles,CA,15084,Microsoft,PNC BANK,Patricia,Wilson,patricia.wilson@example.com,False,LEGITIMATE,0,
4655892,2025-10-20 04:15:33,2025-10-22 04:15:33,100.96,5,16225,XXXXXXXXXXXX9067,Charles Lopez,Philadelphia,PA,51806,Amazon,US BANK,Charles,Lopez,charles.lopez@example.com,False,LEGITIMATE,0,
4655893,2025-10-20 04:36:33,2025-10-21 04:36:33,10.82,5,10326,XXXXXXXXXXXX2007,Charles Taylor,Las Vegas,NV,70384,Walgreens,FIFTH THIRD BANK,Charles,Taylor,charles.taylor@example.com,False,LEGITIMATE,0,
4655894,2025-10-20 05:14:33,2025-10-23 05:14:33,264.59,5,13355,XXXXXXXXXXXX1459,Patricia Brown,Atlanta,GA,34616,CVS Pharmacy,BANK OF AMERICA,Patricia,Brown,patricia.brown@example.com,False,LEGITIMATE,0,
4655895,2025-10-20 05:30:33,2025-10-22 05:30:33,114.57,5,15321,XXXXXXXXXXXX8370,Elizabeth Thompson,Phoenix,AZ,20057,Costco,DISCOVER BANK,Elizabeth,Thompson,elizabeth.thompson@example.com,False,LEGITIMATE,0,
4655896,2025-10-20 05:31:33,2025-10-22 05:31:33,48.19,5,9424,XXXXXXXXXXXX9103,Jennifer Lopez,San Jose,CA,95328,CVS Pharmacy,PNC BANK,Jennifer,Lopez,jennifer.lopez@example.com,False,LEGITIMATE,0,
4655897,2025-10-20 05:32:33,2025-10-21 05:32:33,257.11,5,13119,XXXXXXXXXXXX5215,Patricia Taylor,San Francisco,CA,15554,Exxon,CITIBANK,Patricia,Taylor,patricia.taylor@example.com,False,LEGITIMATE,0,
4655898,2025-10-20 05:59:33,2025-10-22 05:59:33,469.62,5,11704,XXXXXXXXXXXX4831,Michael Perez,San Jose,CA,45686,Shell Gas,CITIBANK,Michael,Perez,michael.perez@example.com,False,LEGITIMATE,0,
4655899,2025-10-20 06:15:33,2025-10-22 06:15:33,34.87,5,16561,XXXXXXXXXXXX8537,Jessica Garcia,Sacramento,CA,61130,Best Buy,DISCOVER BANK,Jessica,Garcia,jessica.garcia@example.com,False,LEGITIMATE,0,
4655900,2025-10-20 06:38:33,2025-10-22 06:38:33,346.84,5,12332,XXXXXXXXXXXX4598,Elizabeth Martinez,Nashville,TN,21157,McDonald's,CHASE BANK,Elizabeth,Martinez,elizabeth.martinez@example.com,False,LEGITIMATE,0,
4655901,2025-10-20 07:18:33,2025-10-23 07:18:33,261.02,5,11936,XXXXXXXXXXXX0938,Karen Gonzalez,Milwaukee,WI,32771,Walgreens,REGIONS BANK,Karen,Gonzalez,karen.gonzalez@example.com,False,LEGITIMATE,0,
4655902,2025-10-20 08:02:33,2025-10-22 08:02:33,145.55,5,13168,XXXXXXXXXXXX8498,John Moore,Los Angeles,CA,84696,Home Depot,AMERICAN EXPRESS,John,Moore,john.moore@example.com,False,LEGITIMATE,0,
4655903,2025-10-20 08:22:33,2025-10-22 08:22:33,87.91,5,8578,XXXXXXXXXXXX4968,Patricia Garcia,Atlanta,GA,58980,Costco,FIFTH THIRD BANK,Patricia,Garcia,patricia.garcia@example.com,False,LEGITIMATE,0,
4655904,2025-10-20 08:58:33,2025-10-21 08:58:33,14.8,5,14214,XXXXXXXXXXXX9075,Susan Lopez,Indianapolis,IN,56952,Best Buy,REGIONS BANK,Susan,Lopez,susan.lopez@example.com,False,LEGITIMATE,0,
4655905,2025-10-20 09:53:33,2025-10-23 09:53:33,247.94,5,12953,XXXXXXXXXXXX5419,Barbara Williams,Miami,FL,12813,Amazon,AMERICAN EXPRESS,Barbara,Williams,barbara.williams@example.com,False,LEGITIMATE,0,
4655906,2025-10-20 10:29:33,2025-10-21 10:29:33,146.85,5,7325,XXXXXXXXXXXX3670,Joseph Perez,Dallas,TX,58373,Target,DISCOVER BANK,Joseph,Perez,joseph.perez@example.com,False,LEGITIMATE,0,
4655908,2025-10-20 10:49:33,2025-10-21 10:49:33,1142.01,5,8830,XXXXXXXXXXXX6991,Patricia Perez,Miami,FL,47006,Netflix,TD BANK,Patricia,Perez,patricia.perez@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4655909,2025-10-20 11:24:33,2025-10-21 11:24:33,87.54,5,10946,XXXXXXXXXXXX5004,John Anderson,Dallas,TX,95401,Apple,US BANK,John,Anderson,john.anderson@example.com,False,LEGITIMATE,0,
4655910,2025-10-20 12:12:33,2025-10-21 12:12:33,290.66,5,13835,XXXXXXXXXXXX5589,Barbara Jackson,Dallas,TX,15623,Home Depot,CAPITAL ONE,Barbara,Jackson,barbara.jackson@example.com,False,LEGITIMATE,0,
4655911,2025-10-20 12:50:33,2025-10-21 12:50:33,147.06,5,16754,XXXXXXXXXXXX5465,Susan Garcia,Milwaukee,WI,77181,Walgreens,SYNCHRONY BANK,Susan,Garcia,susan.garcia@example.com,False,LEGITIMATE,0,
4655912,2025-10-20 13:12:33,2025-10-23 13:12:33,437.49,5,10987,XXXXXXXXXXXX2829,Susan Thompson,Fresno,CA,30029,Costco,DISCOVER BANK,Susan,Thompson,susan.thompson@example.com,False,LEGITIMATE,0,
4655913,2025-10-20 13:24:33,2025-10-22 13:24:33,338.5,5,13508,XXXXXXXXXXXX3271,Linda Brown,Philadelphia,PA,94934,Netflix,US BANK,Linda,Brown,linda.brown@example.com,False,LEGITIMATE,0,
4655914,2025-10-20 13:57:33,2025-10-22 13:57:33,458.01,5,9946,XXXXXXXXXXXX7515,Christopher Wilson,Miami,FL,96192,Kroger,REGIONS BANK,Christopher,Wilson,christopher.wilson@example.com,False,LEGITIMATE,0,
4655915,2025-10-20 14:46:33,2025-10-22 14:46:33,12.61,5,12886,XXXXXXXXXXXX9330,Jessica Garcia,San Francisco,CA,14080,CVS Pharmacy,FIFTH THIRD BANK,Jessica,Garcia,jessica.garcia@example.com,False,LEGITIMATE,0,
4655917,2025-10-20 15:20:33,2025-10-22 15:20:33,658.91,5,8830,XXXXXXXXXXXX3743,Mary Thompson,Portland,OR,87696,Best Buy,CHASE BANK,Mary,Thompson,mary.thompson@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4655918,2025-10-20 15:37:33,2025-10-21 15:37:33,329.64,5,10101,XXXXXXXXXXXX1192,Jessica Thompson,Atlanta,GA,47773,Netflix,PNC BANK,Jessica,Thompson,jessica.thompson@example.com,False,LEGITIMATE,0,
4655920,2025-10-20 16:31:33,2025-10-22 16:31:33,1619.1,5,8830,XXXXXXXXXXXX7424,James Anderson,Seattle,WA,45801,Exxon,CAPITAL ONE,James,Anderson,james.anderson@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4655921,2025-10-20 16:36:33,2025-10-21 16:36:33,272.98,5,15282,XXXXXXXXXXXX3179,Nancy Johnson,Los Angeles,CA,23287,Kroger,REGIONS BANK,Nancy,Johnson,nancy.johnson@example.com,False,LEGITIMATE,0,
4655922,2025-10-20 17:18:33,2025-10-21 17:18:33,399.7,5,8597,XXXXXXXXXXXX4942,William Gonzalez,New York,NY,34789,Amazon,TD BANK,William,Gonzalez,william.gonzalez@example.com,False,LEGITIMATE,0,
4655923,2025-10-20 17:22:33,2025-10-22 17:22:33,54.57,5,13144,XXXXXXXXXXXX6485,Susan Rodriguez,Dallas,TX,70103,Exxon,CHASE BANK,Susan,Rodriguez,susan.rodriguez@example.com,False,LEGITIMATE,0,
4655924,2025-10-20 18:05:33,2025-10-21 18:05:33,485.08,5,13838,XXXXXXXXXXXX3237,Thomas Johnson,Portland,OR,65014,Microsoft,AMERICAN EXPRESS,Thomas,Johnson,thomas.johnson@example.com,False,LEGITIMATE,0,
4655925,2025-10-20 18:49:33,2025-10-22 18:49:33,112.7,5,11960,XXXXXXXXXXXX5401,Thomas Rodriguez,Denver,CO,13262,Home Depot,AMERICAN EXPRESS,Thomas,Rodriguez,thomas.rodriguez@example.com,False,LEGITIMATE,0,
4655926,2025-10-20 19:25:33,2025-10-22 19:25:33,403.06,5,13046,XXXXXXXXXXXX1193,Barbara Hernandez,New York,NY,92416,Netflix,AMERICAN EXPRESS,Barbara,Hernandez,barbara.hernandez@example.com,False,LEGITIMATE,0,
4655927,2025-10-20 19:29:33,2025-10-22 19:29:33,325.25,5,14229,XXXXXXXXXXXX4725,Barbara Lee,Denver,CO,54384,Microsoft,CHASE BANK,Barbara,Lee,barbara.lee@example.com,False,LEGITIMATE,0,
4655928,2025-10-20 20:23:33,2025-10-21 20:23:33,489.37,5,8233,XXXXXXXXXXXX7838,William Gonzalez,Tucson,AZ,30304,Amazon,TRUIST BANK,William,Gonzalez,william.gonzalez@example.com,False,LEGITIMATE,0,
